period_date,period_type,rtgs_txn_count_thousand,rtgs_txn_amount_mn_azn,rtgs_avg_amount_thousand_azn,lvpcss_txn_count_thousand,lvpcss_txn_amount_mn_azn,lvpcss_avg_amount_azn,ips_txn_count_thousand,ips_txn_amount_mn_azn,country_name,country_iso,atm_total_units,atm_baku_units,atm_regions_units,pos_total_units,contactless_pos_total_units,retail_service_pos_total_units,retail_service_pos_baku_units,baku_pos_total_units,payment_cards_total_thousand,payment_cards_contactless_thousand,debit_social_cards_thousand,debit_salary_cards_thousand,debit_other_cards_thousand,credit_cards_thousand,card_txn_count_thousand,card_txn_amount_mn_azn,cash_withdrawal_atm_count_thousand,cash_withdrawal_atm_amount_mn_azn,cash_withdrawal_pos_count_thousand,cash_withdrawal_pos_amount_mn_azn,non_cash_atm_count_thousand,non_cash_atm_amount_mn_azn,non_cash_pos_count_thousand,non_cash_pos_amount_mn_azn,contactless_pos_count_thousand,contactless_pos_amount_mn_azn,ecommerce_count_thousand,ecommerce_amount_mn_azn,self_service_terminal_count_thousand,self_service_terminal_amount_mn_azn,bank_customers_total_people,bank_customers_individuals_people,bank_customers_individual_entrepreneurs_people,bank_customers_legal_entities_people,customer_accounts_total_count,customer_accounts_transaction_count,customer_accounts_credit_count,customer_accounts_deposit_count,transaction_accounts_individuals_count,transaction_accounts_individual_entrepreneurs_count,transaction_accounts_legal_entities_count,internet_banking_users_count,internet_banking_legal_entities_count,mobile_banking_users_count,mobile_banking_legal_entities_count,source_name,load_timestamp
2001-01-01,year,341.662,2762.056,8.084176759487447,,,,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2002-01-01,year,387.5,5408.633,13.957762580645161,20.158,8.688,430.995138406588,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2003-01-01,year,368.286,7819.88,21.233172045638444,338.444,278.095,821.6868965028187,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2004-01-01,year,369.695,10164.429,27.494093780007844,538.374,679.368,1261.888575599862,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-01-01,month,21.706,806.188,37.1412512669308,41.203,64.038,1554.207217921025,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-01-01,year,316.061,13484.718,42.664922277661596,754.49,1213.663,1608.5872576177285,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-02-01,month,23.891,965.538,40.41429827131556,47.812,74.844,1565.381075880532,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-03-01,month,26.603,1211.055,45.52324925760252,61.056,94.077,1540.8313679245282,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-04-01,month,25.191,1039.665,41.271287364534956,59.525,92.593,1555.5312893742125,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-05-01,month,25.115,1010.268,40.225681863428235,64.225,103.105,1605.3717399766447,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-06-01,month,26.45,1034.73,39.12022684310019,64.109,106.193,1656.4444929729057,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-07-01,month,26.243,1084.795,41.33654688869413,61.966,104.377,1684.4237162314816,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-08-01,month,27.58,1079.365,39.13578680203046,65.072,110.322,1695.3835751167935,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-09-01,month,27.497,1344.599,48.89984361930392,67.997,112.302,1651.5728635086843,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-10-01,month,26.996,1251.231,46.3487553711661,67.158,106.295,1582.7600583698145,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-11-01,month,25.973,1130.003,43.50683401994379,67.811,109.121,1609.1931987435664,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2005-12-01,month,32.816,1527.276,46.540589956118964,86.556,136.391,1575.7544248810018,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-01-01,month,20.87,1190.432,57.04034499281265,41.0,71.622,1746.878048780488,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-01-01,year,370.0,23847.0,64.45135135135135,842.0,1443.0,1713.7767220902613,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-02-01,month,23.993,1551.856,64.67953153002959,58.497,90.731,1551.0368053062548,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-03-01,month,27.139,1468.772,54.12034341722244,71.476,115.672,1618.3334266047345,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-04-01,month,27.151,1558.765,57.41096092224964,67.92,112.737,1659.8498233215546,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-05-01,month,31.0,1719.0,55.45161290322581,72.0,124.0,1722.2222222222224,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-06-01,month,30.0,2036.0,67.86666666666666,73.0,129.0,1767.123287671233,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-07-01,month,32.0,1977.0,61.78125,73.0,126.0,1726.027397260274,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-08-01,month,34.0,2518.0,74.05882352941177,72.0,129.0,1791.6666666666667,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-09-01,month,32.0,1877.0,58.65625,69.0,119.0,1724.6376811594205,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-10-01,month,33.0,1990.0,60.303030303030305,71.0,123.0,1732.394366197183,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-11-01,month,34.0,2367.0,69.61764705882354,75.0,133.0,1773.3333333333335,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2006-12-01,month,45.0,3593.0,79.84444444444445,98.0,169.0,1724.4897959183675,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-01-01,month,26.0,1938.0,74.53846153846153,57.0,97.0,1701.7543859649122,,,Azerbaijan,AZE,1080,655,425,2099,,1584,1437,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-01-01,year,433.0,38727.0,89.43879907621248,1040.0,2138.0,2055.7692307692305,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-02-01,month,30.0,2271.0,75.7,72.0,125.0,1736.111111111111,,,Azerbaijan,AZE,1089,665,424,2134,,1607,1455,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-03-01,month,31.0,2306.0,74.38709677419355,75.0,141.0,1880.0,,,Azerbaijan,AZE,1105,677,428,2234,,1685,1518,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-04-01,month,35.0,2794.0,79.82857142857142,87.0,178.0,2045.9770114942528,,,Azerbaijan,AZE,1122,695,427,2558,,2024,1856,2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-05-01,month,37.0,2931.0,79.21621621621621,89.0,192.0,2157.303370786517,,,Azerbaijan,AZE,1138,703,435,2768,,2227,2057,2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-06-01,month,35.0,2959.0,84.54285714285714,85.0,185.0,2176.470588235294,,,Azerbaijan,AZE,1161,725,436,3119,,2567,2396,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-07-01,month,38.0,3817.0,100.44736842105263,97.0,211.0,2175.2577319587626,,,Azerbaijan,AZE,1186,735,451,3721,,3144,2971,3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-08-01,month,38.0,3619.0,95.23684210526316,88.0,194.0,2204.5454545454545,,,Azerbaijan,AZE,1204,748,456,4039,,3470,3291,3629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-09-01,month,35.0,3208.0,91.65714285714286,85.0,183.0,2152.9411764705883,,,Azerbaijan,AZE,1237,768,469,4262,,3683,3503,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-10-01,month,40.0,3424.0,85.6,96.0,189.0,1968.75,,,Azerbaijan,AZE,1259,783,476,4494,,3907,3725,4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-11-01,month,39.0,3771.0,96.6923076923077,94.0,194.0,2063.8297872340427,,,Azerbaijan,AZE,1298,806,492,4776,,4172,3988,4353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2007-12-01,month,49.0,5689.0,116.10204081632654,115.0,249.0,2165.217391304348,,,Azerbaijan,AZE,1317,820,497,5309,,4653,4470,4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-01-01,month,26.0,3108.0,119.53846153846153,96.0,196.0,2041.6666666666665,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-01-01,year,457.0,71425.0,156.2910284463895,1943.0,5364.0,2760.679361811631,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-02-01,month,34.0,3843.0,113.02941176470588,132.0,294.0,2227.272727272727,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-03-01,month,33.0,4326.0,131.0909090909091,128.0,349.0,2726.5625,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-04-01,month,42.0,5748.0,136.85714285714286,162.0,450.0,2777.777777777778,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-05-01,month,39.0,5390.0,138.2051282051282,146.0,446.0,3054.7945205479455,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-06-01,month,38.0,6268.0,164.94736842105263,151.0,483.0,3198.675496688742,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-07-01,month,46.0,6698.0,145.6086956521739,173.0,533.0,3080.9248554913293,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-08-01,month,37.0,5416.0,146.3783783783784,160.0,469.0,2931.25,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-09-01,month,39.0,6662.0,170.82051282051282,176.0,519.0,2948.863636363636,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-10-01,month,40.0,6873.0,171.825,178.0,497.0,2792.134831460674,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-11-01,month,36.0,6399.0,177.75,172.0,436.0,2534.883720930233,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2008-12-01,month,47.0,10694.0,227.53191489361703,269.0,692.0,2572.4907063197024,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-01-01,month,27.0,5003.0,185.2962962962963,232.0,534.0,2301.724137931035,,,Azerbaijan,AZE,1545,878,667,8114,,7332,6910,7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-01-01,year,393.0,72856.0,185.38422391857506,6302.0,5455.0,865.598222786417,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-02-01,month,30.0,6181.0,206.03333333333333,368.0,347.0,942.9347826086956,,,Azerbaijan,AZE,1560,887,673,8237,,7446,7012,7449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-03-01,month,30.0,6986.0,232.86666666666667,423.0,386.0,912.5295508274231,,,Azerbaijan,AZE,1576,888,688,8410,,7547,7108,7608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-04-01,month,36.0,5197.0,144.36111111111111,431.0,439.0,1018.5614849187937,,,Azerbaijan,AZE,1572,882,690,8404,,7607,7164,7588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-05-01,month,33.0,5963.0,180.6969696969697,407.0,375.0,921.3759213759214,,,Azerbaijan,AZE,1582,895,687,8521,,7796,7349,7739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-06-01,month,34.0,5492.0,161.52941176470588,475.0,411.0,865.2631578947369,,,Azerbaijan,AZE,1588,902,686,8532,,7787,7349,7753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-07-01,month,36.0,6084.0,169.0,557.0,466.0,836.6247755834829,,,Azerbaijan,AZE,1600,902,698,8485,,7724,7287,7704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-08-01,month,31.0,5910.0,190.6451612903226,571.0,416.0,728.5464098073555,,,Azerbaijan,AZE,1617,915,702,8481,,7726,7290,7698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-09-01,month,31.0,4481.0,144.5483870967742,579.0,407.0,702.9360967184801,,,Azerbaijan,AZE,1638,928,710,8519,,7764,7331,7737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-10-01,month,34.0,5762.0,169.47058823529412,698.0,521.0,746.4183381088825,,,Azerbaijan,AZE,1657,935,722,8567,,7795,7361,7782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-11-01,month,31.0,5049.0,162.8709677419355,672.0,467.0,694.9404761904761,,,Azerbaijan,AZE,1673,943,730,8613,,7830,7401,7827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2009-12-01,month,40.0,10748.0,268.7,889.0,686.0,771.6535433070866,,,Azerbaijan,AZE,1694,959,735,8657,,7854,7429,7871,,,,,,,,,,,,,,,,,,,,,,,1941067,1870679,37190,70388,2262771,2062134,,200637,1979434,41530,82700,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-01-01,month,24.0,4420.0,184.166666666667,618.0,379.0,613.2686084142395,,,Azerbaijan,AZE,1708,972,736,8657,,7833,7412,7873,4016.0,,2396.0,1183.0,321.0,116.0,2268.0,293.0,2038.0,243.0,19.0,16.0,52.0,3.0,34.0,6.0,,,,,,,1982853,1911512,37647,71341,2308743,2100858,,207885,2017075,41723,83783,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-01-01,year,362.0,78425.0,216.64364640883977,9786.0,6409.0,654.9151849581034,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-02-01,month,28.0,5520.0,197.14285714285714,774.0,395.0,510.3359173126615,,,Azerbaijan,AZE,1714,971,743,8678,,7847,7423,7890,4049.0,,2403.0,1195.0,333.0,118.0,4008.0,494.0,3743.0,443.0,46.0,18.0,66.0,4.0,32.0,6.0,,,,,,,2032673,1959886,38333,72787,2367720,2150296,,217424,2065387,42540,84909,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-03-01,month,29.0,6395.0,220.51724137931035,886.0,462.0,521.4446952595937,,,Azerbaijan,AZE,1715,967,748,8737,,7903,7480,7950,4058.0,,2405.0,1191.0,348.0,114.0,4967.0,613.0,4638.0,549.0,52.0,23.0,80.0,5.0,41.0,6.0,,,,,,,2071691,1996066,44110,75625,2426570,2202328,,224242,2118964,48723,83364,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-04-01,month,34.0,6195.0,182.2058823529412,889.0,510.0,573.6782902137232,,,Azerbaijan,AZE,1734,973,761,8716,,7890,7466,7933,4105.0,,2426.0,1205.0,351.0,123.0,3426.0,434.0,3154.0,381.0,32.0,21.0,74.0,5.0,43.0,5.0,,,,,,,2125741,2045974,50799,79767,2460337,2229516,,230821,2142588,55586,86928,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-05-01,month,30.0,6686.0,222.86666666666667,891.0,505.0,566.7789001122334,,,Azerbaijan,AZE,1752,979,773,8801,,7966,7536,8013,4120.0,,2428.0,1202.0,363.0,127.0,3972.0,498.0,3661.0,440.0,37.0,21.0,85.0,5.0,57.0,5.0,,,,,,,2192577,2111006,51389,81571,2537995,2291771,,241315,2205517,56321,88134,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-06-01,month,29.0,5889.0,203.06896551724137,889.0,527.0,592.8008998875141,,,Azerbaijan,AZE,1777,995,782,8815,,7981,7555,8028,4148.0,,2437.0,1215.0,367.0,129.0,3499.0,454.0,3213.0,400.0,28.0,18.0,83.0,5.0,45.0,6.0,,,,,,,2247948,2165001,51983,82947,2626128,2375528,,250600,2285951,57031,89577,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-07-01,month,33.0,6782.0,205.5151515151515,913.0,630.0,690.0328587075575,,,Azerbaijan,AZE,1809,1014,795,8769,,7913,7842,7980,4155.0,,2431.0,1220.0,374.0,130.0,4343.0,573.0,4032.0,512.0,40.0,21.0,83.0,6.0,45.0,6.0,,,,,,,2322626,2238188,53076,84438,2712546,2451885,,260661,2361082,57926,90803,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-08-01,month,30.0,6824.0,227.46666666666667,701.0,581.0,828.8159771754637,,,Azerbaijan,AZE,1832,1025,807,8792,,7934,7503,7994,4051.0,,2292.0,1215.0,413.0,131.0,3509.0,456.0,3190.0,387.0,31.0,24.0,77.0,6.0,46.0,5.0,,,,,,,2382378,2297127,53567,85251,2798023,2530124,,267899,2438274,63333,91850,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-09-01,month,29.0,5971.0,205.89655172413794,681.0,562.0,825.2569750367107,,,Azerbaijan,AZE,1847,1028,819,8882,,8015,7581,8077,4059.0,,2263.0,1234.0,426.0,136.0,3804.0,491.0,3478.0,423.0,41.0,25.0,75.0,6.0,45.0,6.0,,,,,,,2383798,2383798,52936,82818,2837109,2560042,,277067,2468994,62200,91048,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-10-01,month,29.0,6420.0,221.3793103448276,735.0,552.0,751.0204081632653,,,Azerbaijan,AZE,1868,1036,832,7878,,7009,6575,7068,4103.0,,2319.0,1231.0,419.0,134.0,3910.0,509.0,3579.0,445.0,37.0,20.0,80.0,7.0,49.0,6.0,,,,,,,2503316,2415053,64766,88263,2975397,2683341,,292056,2589037,64766,94304,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-11-01,month,29.0,6033.0,208.0344827586207,820.0,510.0,621.9512195121952,,,Azerbaijan,AZE,1879,1044,835,7912,,7012,6582,7096,4209.0,,2417.0,1254.0,403.0,135.0,3557.0,486.0,3220.0,419.0,29.0,22.0,82.0,8.0,53.0,7.0,,,,,,,2546604,2457313,54479,89291,3057713,2757026,,300687,2661913,64616,95113,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2010-12-01,month,38.0,11290.0,297.10526315789474,989.0,796.0,804.8533872598584,,,Azerbaijan,AZE,1892,1053,839,7872,,6978,6554,7069,4231.0,,2427.0,1260.0,410.0,134.0,5239.0,755.0,4822.0,641.0,52.0,26.0,102.0,11.0,73.0,14.0,,,,,,,2588957,2494325,57965,94632,3173876,2896583,,277293,2772884,68717,123699,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-01-01,month,20.0,5459.0,272.95,852.0,430.0,504.6948356807511,,,Azerbaijan,AZE,1907,1063,844,7864,,6922,6494,7054,4252.73,,2430.352,1260.866,426.477,135.035,3410.537,447.968983,3037.817,380.450246,27.811,18.396102,82.926,7.818232,73.075,6.6365,,,,,,,2532935,2449042,46450,83893,3273522,3009183,,264339,2885233,62677,123950,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-01-01,year,398.0,99279.0,249.44472361809045,19163.0,8569.0,447.1638052497,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-02-01,month,25.0,6742.0,269.68,919.0,461.0,501.63220892274205,,,Azerbaijan,AZE,1912,1065,847,7983,,7048,6620,7175,4284.649,,2442.249,1272.016,433.364,137.02,4057.027,543.088801,3713.173,479.571839,27.247,21.510094,90.842,7.223917,68.899,6.442196,,,,,,,2576435,2493277,44825,83158,3217098,2944542,,272556,2823337,61019,121205,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
