period_date,period_type,nominal_gdp_mn_azn,real_gdp_growth_pct,gdp_deflator_pct,non_oil_gdp_mn_azn,non_oil_gdp_growth_pct,capital_investment_mn_azn,capital_investment_growth_pct,nominal_income_mn_azn,nominal_income_growth_pct,avg_monthly_wage_azn,avg_monthly_wage_growth_pct,cpi_monthly_pct,cpi_12m_pct,cpi_annual_avg_pct,country_name,country_iso,current_account_balance_mn_usd,trade_balance_mn_usd,goods_exports_total_mn_usd,oil_gas_exports_mn_usd,other_exports_mn_usd,goods_imports_total_mn_usd,oil_gas_imports_mn_usd,other_imports_mn_usd,total_exports_ths_usd,exports_yoy_pct,exports_non_cis_ths_usd,exports_non_cis_yoy_pct,exports_cis_ths_usd,exports_cis_yoy_pct,total_imports_ths_usd,imports_yoy_pct,source_name,load_timestamp
2015-02-01,monthly,7113.6,104.2,80.5,4238.2,105.1,1697.5,100.0,5859.4,105.0,444.5,104.26929392446634,4.0,3.8880293419652645,2.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-03-01,monthly,11525.0,105.3,82.1,7091.0,106.9,3232.8,103.0,9455.9,105.3,449.5,103.52372178719484,0.9,4.52591237559345,2.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-04-01,monthly,16639.0,105.5,84.7,9792.2,106.7,4868.6,103.5,12649.3,105.7,452.3,103.59596885020615,-0.2,4.106046138223547,3.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-05-01,monthly,21344.3,105.3,86.5,12801.0,107.6,6416.3,103.7,16163.1,105.8,454.8,103.81191508787948,-0.6,4.318152017818221,3.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-06-01,monthly,26265.1,105.7,87.5,16009.9,109.2,7925.6,103.7,19826.3,106.2,456.3,103.77530134182398,-1.1,4.40271981475091,3.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-07-01,monthly,32057.5,105.6,88.8,19926.9,109.0,9368.5,103.5,23606.1,106.4,458.1,103.94826412525529,-0.7,4.473477499333356,3.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-08-01,monthly,36027.6,104.2,88.4,22589.2,107.4,10550.1,101.7,26674.7,105.9,459.4,104.2196007259528,-0.1,4.364780863648903,3.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-09-01,monthly,40678.4,103.7,88.2,25872.1,106.4,11831.2,100.5,30122.8,105.8,459.7,104.12231030577577,0.3,3.4919142783413264,3.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-10-01,monthly,45934.8,103.3,89.4,29315.3,105.2,13078.1,98.1,33518.7,105.7,460.5,104.23268447261205,0.1,3.3246235714315304,3.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,3262719.0,61.241586299323146,3080611.0,60.49913275590379,182108.0,77.28623083844025,2752870.0,105.5406270091717,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-11-01,monthly,50057.5,103.1,89.9,31885.7,104.0,14438.8,97.6,36770.2,105.7,460.5,104.18552036199095,0.38944680000000176,3.6295582463055354,3.681657400000006,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2015-12-01,monthly,54380.0,101.1,91.1,34138.8,101.1,15957.0,88.9,41744.8,105.7,464.4,104.52397029034435,4.353286600000004,7.5682791363655895,4.009438399999993,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-01-01,annual,60425.2,96.9,114.7,35951.1,95.6,15772.8258,78.3,45395.1,108.7,498.6,107.36434108527133,3.0,15.663170556703562,12.4,Azerbaijan,AZE,,,,,,,,,13210511.0,84.75854565351123,12537126.0,83.51167563024303,673385.0,117.3903341706922,9004176.0,92.12725385831608,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-01-01,monthly,4011.2,96.7,115.8,2445.4,96.3,880.7,100.0,3080.6,112.1,478.0,107.56075607560756,5.8,13.60210270932258,13.6,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,-251.0,1291.0,3675.0,3299.0,376.0,-2384.0,-645.0,-29.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-02-01,monthly,7888.7,96.8,117.5,4538.9,94.5,1834.9,68.9,6459.3,110.2,470.2,105.78177727784026,0.4,9.726303303677383,11.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-03-01,monthly,12588.7,96.5,113.1,7387.3,94.3,2876.8,65.8,10303.5,109.0,484.4,107.76418242491657,0.4,9.170214094142295,10.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-04-01,monthly,16867.9,95.5,110.9,9859.5,93.2,4291.3,68.9,13789.5,109.0,486.3,107.51713464514702,0.2,9.609686877446606,10.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-05-01,monthly,21512.8,95.8,110.3,12502.6,93.0,5388.8,66.9,17511.6,108.3,488.4,107.38786279683377,-0.1,10.137774218977498,10.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-06-01,monthly,27002.3,96.6,109.3,16004.2,94.0,6769.6,69.6,21493.9,108.4,488.1,106.9690992767916,-0.5,10.889517453387484,10.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-07-01,monthly,32122.6,97.0,110.3,18957.7,94.7,7959.7,70.3,25682.7,108.5,489.3,106.81074001309759,-0.3,11.377210236314667,10.6,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-08-01,monthly,38027.8,96.9,111.8,22795.9,94.3,8999.1,69.3,28972.4,108.6,488.7,106.37788419677841,0.5,12.084881359380901,10.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-09-01,monthly,43436.3,96.1,112.9,25988.6,94.0,10268.7,69.6,32762.5,108.7,490.5,106.70002175331739,2.3,14.287619839830484,11.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-10-01,monthly,49223.4,96.3,113.8,29471.3,94.5,11889.2,73.7,36635.8,108.7,493.8,107.23127035830619,1.3,15.663054964385154,11.6,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,3675659.0,112.6563151776172,3449555.0,111.97632547569296,226104.0,124.15929009159402,2384277.0,86.61059185504583,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-11-01,monthly,54433.1,96.1,114.7,32675.9,94.4,13009.1,72.0,40028.5,108.9,494.3,107.3398479913138,1.7,17.134583784143913,12.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2016-12-01,monthly,60425.2,96.9,114.7,35951.1,95.6,15772.8258,78.3,45395.1,108.7,498.6,107.36434108527133,3.0,15.663170556703562,12.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-01-01,annual,70337.8,100.2,116.0,40328.0,102.8,17430.3395,102.8,49187.9,108.3,528.2,105.93662254312075,0.45967969999999525,7.927044234679158,12.9,Azerbaijan,AZE,,,,,,,,,15152058.61737035,114.69699103517155,14089781.933162,112.38446461463336,1062276.68420835,157.75175927713715,9037315.9741737,100.36805115952532,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-01-01,monthly,5233.1,100.8,128.1,2673.2,101.5,954.2,97.9,3476.1,104.6,504.8,105.60669456066947,2.3,11.860488592820701,11.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,622.0,1713.0,4360.0,3917.0,443.0,-2647.0,-521.0,22.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-02-01,monthly,10042.6,100.4,127.9,5172.2,102.3,2093.7,105.7,6980.3,104.7,499.9,106.31646108039132,1.6,13.172427610827782,12.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-03-01,monthly,15229.7,99.1,129.2,7782.1,102.4,3182.3,103.0,11362.1,106.7,514.3,106.17258464079273,1.6,14.505859935056222,13.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-04-01,monthly,20381.3,98.8,123.6,10614.3,101.9,4533.4,96.5,14655.6,106.8,520.5,107.03269586674892,0.2,14.56180522257317,13.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-05-01,monthly,25338.7,99.1,121.4,13534.3,102.3,5671.7,96.8,18613.9,107.3,520.1,106.4905814905815,0.2,14.89688510897777,13.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-06-01,monthly,31310.6,98.7,119.1,17275.7,101.7,7138.6,97.1,23526.7,107.3,522.0,106.94529809465274,-1.0350633999999985,14.239548719996492,13.8762689,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-07-01,monthly,37645.4,99.0,117.8,21158.6,102.2,8728.8,99.7,27716.9,107.5,523.1,106.90782750868588,0.1,14.700161704856086,14.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-08-01,monthly,43713.2,98.9,117.5,24941.7,102.4,9868.5,100.1,31770.8,107.6,524.7,107.36648250460405,0.2,14.332008388406337,14.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-09-01,monthly,50067.3,99.4,118.0,28408.7,102.5,11090.8,99.0,36247.0,108.0,525.6,107.1559633027523,0.7294181999999978,12.61001732620781,13.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-10-01,monthly,56481.5,99.3,117.2,32159.6,102.1,12536.5,97.0,40190.7,108.2,525.4,106.39935196435803,1.1,12.343312198847144,13.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,4360602.61737035,118.63458001328063,3933738.933162,114.03612736025373,426863.68420835,188.79085916584847,2647502.9741737,111.04007521666736,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-11-01,monthly,63071.3,99.8,116.7,35696.8,102.4,13688.4,97.2,43389.9,108.2,525.0,106.21080315597816,0.2,10.701773913389928,13.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2017-12-01,monthly,70337.8,100.2,116.0,40328.0,102.7,17430.3395,102.8,49187.9,108.3,528.2,105.93662254312075,0.45967969999999525,7.927044234679158,12.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-01-01,annual,80092.0,101.5,111.5,41662.0,102.0,17244.8629,95.7,53103.7,109.2,544.1,103.0,0.8,1.5307219797211928,2.3,Azerbaijan,AZE,,,,,,,,,20793769.0,137.2339529901368,19660046.0,139.5340686836871,1133723.0,106.72577275334764,10952441.0,121.19130316234632,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-01-01,monthly,5816.9,102.0,110.7,2948.2,103.9,960.3,94.5,3882.3,111.7,519.8,102.9714738510301,0.0,5.49433661208225,5.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,963.0,2506.0,5565.0,5098.0,467.0,-3059.0,-1053.0,83.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-02-01,monthly,11311.3,101.3,111.0,5696.2,102.3,1824.7,81.8,7700.3,110.2,510.8,102.18043608721746,0.2,3.9702872524136694,4.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-03-01,monthly,17654.0,102.3,109.9,8549.0,102.9,2869.2,84.7,12533.3,109.8,532.4,103.51934668481431,0.2,2.5496058957475327,4.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-04-01,monthly,23083.5,101.2,111.3,11299.2,102.1,4160.1,88.9,16272.8,109.2,538.8,103.51585014409221,-0.204085800000001,2.0966545719999488,3.5094799999999964,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-05-01,monthly,29762.9,101.1,113.6,14271.2,101.9,5240.8,89.5,20753.7,109.3,541.0,104.0184579888483,0.0,1.8889306371097803,3.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-06-01,monthly,36897.5,101.3,114.8,18270.3,102.1,6331.7,85.9,25705.2,109.3,541.1,103.7,-0.7,2.276936473403566,3.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-07-01,monthly,43667.9,100.2,115.2,21492.6,101.0,7457.3,82.1,30331.0,109.4,542.3,103.7,-0.6,1.5597100856908952,2.819826599999999,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-08-01,monthly,50345.8,100.7,115.0,25325.2,100.9,8953.6,87.2,34786.3,109.5,541.2,103.1,0.863519299999993,2.233033121807921,2.746203600000001,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-09-01,monthly,57766.2,100.8,114.9,29147.8,101.1,10148.7,88.5,39690.3,109.5,540.5,102.8,0.24849059999999668,1.7449265871074715,2.6338587000000047,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-10-01,monthly,65106.8,100.8,114.5,33014.9,101.1,11482.7,88.7,43871.5,109.2,540.0,102.8,0.16350239999999872,0.7994704773554417,2.4469679999999983,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,5565045.0,127.62100765228604,5153341.0,131.00363515627777,411704.0,96.4485889127662,3058779.0,115.53448777350899,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-11-01,monthly,72432.1,101.0,114.0,36925.3,101.4,12899.4,91.2,47368.8,109.2,540.1,102.9,0.6,1.2023098669190944,2.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2018-12-01,monthly,80092.0,101.5,111.5,41662.0,102.0,17244.8629,95.7,53103.7,109.2,544.1,103.0,0.8,1.5307219797211928,2.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-01-01,annual,81896.2,102.5,99.8,44481.8,104.0,18539.4765,105.5,56769.0,107.4,634.8,116.6,0.5363739,2.3623765746619227,2.6083398,Azerbaijan,AZE,,,,,,,,,19868260.82786759,95.54910813844084,18640073.99454759,94.81195514266646,1228186.8333199997,108.33217931717004,11335316.035188857,103.4957963725973,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-01-01,monthly,5929.5,102.9,99.0,3103.4,102.7,868.7,87.5,3800.0,106.1,557.2,107.2,0.2,1.70947518783737,1.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,362.0,1636.0,4848.0,4338.0,510.0,-3212.0,-959.0,345.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-02-01,monthly,11484.5,103.0,98.6,5807.9,101.4,1711.2,90.7,7619.7,105.1,554.9,108.6,0.5638778000000002,2.1250773530578186,1.9174368999999984,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-03-01,monthly,18111.7,103.0,99.6,9140.0,101.7,2699.7,91.0,12590.6,105.5,577.6,108.5,0.6068041000000051,2.532794775407581,2.1229443999999944,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-04-01,monthly,23813.4,102.1,101.1,11855.8,102.1,3916.0,91.9,17072.0,105.5,581.2,107.9,0.38392530000000136,3.1369319480089928,2.3764124000000066,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-05-01,monthly,30608.7,102.2,100.7,15252.1,102.4,5038.7,93.9,22164.1,106.8,583.7,107.9,-0.43077370000000315,2.7263124863917483,2.446367699999996,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-06-01,monthly,37825.2,102.4,100.1,19454.1,103.3,6131.6,94.6,27355.8,106.6,585.2,108.2,-0.5,2.9239489797076317,2.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-07-01,monthly,44473.1,102.5,99.4,23079.8,103.0,7395.5,97.3,32218.8,106.6,587.7,108.4,0.054304000000001906,3.5920883790815594,2.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2019-08-01,monthly,50875.7,102.4,98.7,26588.5,103.1,8627.2,94.6,36861.6,106.4,589.3,108.9,-0.31973089999999615,2.3768287872722738,2.638955899999999,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
